INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4595,30100,15.3
I01964,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",6660,45400,14.7
I01964,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",9850,94255,10.5
I01964,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",8075,58665,13.8
I01964,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",9575,73830,13.0
I01964,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",7200,97190,7.4
I01964,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",10840,86465,12.5
I01964,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",15070,89580,16.8
I01964,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",20230,100750,20.1
I01964,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",17275,81080,21.3
I01964,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",24130,191280,12.6
I01964,RPA,"MEDWAY NHS FOUNDATION TRUST",10295,57330,18.0
I01964,RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",28680,178185,16.1
I01964,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",7770,53485,14.5
I01964,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",7940,80880,9.8
I01964,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",14650,49205,29.8
I01964,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",6225,74925,8.3
I01964,RVJ,"NORTH BRISTOL NHS TRUST",13400,84435,15.9
I01964,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",3950,44470,8.9
I01964,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",3025,35585,8.5
I01964,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",7400,52725,14.0
I01964,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",10935,75270,14.5
I01964,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",10145,70335,14.4
I01964,RM3,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",16955,111730,15.2
I01964,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",9375,60415,15.5
I01964,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",15755,88210,17.9
I01964,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",16040,136990,11.7
I01964,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",16055,117895,13.6
I01964,RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",12405,83830,14.8
I01964,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",8895,65785,13.5
I01964,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",6485,59345,10.9
I01964,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",12785,90015,14.2
I01964,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",24120,100295,24.0
I01964,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",7305,49980,14.6
I01964,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",9620,58055,16.6
I01964,RNZ,"SALISBURY NHS FOUNDATION TRUST",4985,34360,14.5
I01964,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",7320,58380,12.5
I01964,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",9440,103590,9.1
I01964,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",9970,59300,16.8
I01964,RH5,"SOMERSET NHS FOUNDATION TRUST",6865,49040,14.0
I01964,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",11480,78365,14.6
I01964,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",8925,76190,11.7
I01964,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",6080,40155,15.1
I01964,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",5175,33780,15.3
I01964,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5715,64200,8.9
I01964,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",10630,74135,14.3
I01964,RWJ,"STOCKPORT NHS FOUNDATION TRUST",6085,52585,11.6
I01964,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",6600,48840,13.5
I01964,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5430,35570,15.3
I01964,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",6235,58620,10.6
I01964,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",4935,36100,13.7
I01964,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",15305,103890,14.7
I01964,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",7005,51105,13.7
I01964,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",8435,44895,18.8
I01964,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",7610,42410,17.9
I01964,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",16180,90310,17.9
I01964,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",9350,67040,13.9
I01964,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",9265,42230,21.9
I01964,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",9065,72005,12.6
I01964,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4895,65600,7.5
I01964,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",12120,90600,13.4
I01964,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",36015,196505,18.3
I01964,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",10325,84155,12.3
I01964,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",16040,101415,15.8
I01964,R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",13595,89920,15.1
I01964,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",15420,126705,12.2
I01964,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",18220,137180,13.3
I01964,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",6585,48300,13.6
I01964,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",17130,124065,13.8
I01964,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",10710,66325,16.1
I01964,RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",22520,136660,16.5
I01964,RBK,"WALSALL HEALTHCARE NHS TRUST",9890,62620,15.8
I01964,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",3545,35715,9.9
I01964,RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",10900,62080,17.6
I01964,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",5020,33750,14.9
I01964,RKE,"WHITTINGTON HEALTH NHS TRUST",2500,23330,10.7
I01964,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",7655,61495,12.4
I01964,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",9825,70080,14.0
I01964,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6045,42340,14.3
I01964,RLQ,"WYE VALLEY NHS TRUST",4310,28600,15.1
I01964,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4550,28935,15.7
I01964,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",11365,84990,13.4
