INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1890,58855,3.2
I00732,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",1950,51025,3.8
I00732,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",2930,77740,3.8
I00732,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2120,87970,2.4
I00732,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1060,44040,2.4
I00732,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1760,53445,3.3
I00732,RNZ,"SALISBURY NHS FOUNDATION TRUST",1040,31310,3.3
I00732,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1620,52400,3.1
I00732,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",2890,85945,3.4
I00732,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1865,55610,3.4
I00732,RH5,"SOMERSET NHS FOUNDATION TRUST",1855,44380,4.2
I00732,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2365,62100,3.8
I00732,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",2835,66120,4.3
I00732,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1230,36775,3.3
I00732,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1215,31660,3.8
I00732,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1480,52910,2.8
I00732,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2200,68435,3.2
I00732,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1585,48535,3.3
I00732,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1765,44385,4.0
I00732,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1170,33630,3.5
I00732,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2000,53550,3.7
I00732,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",900,33325,2.7
I00732,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2110,83760,2.5
I00732,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1320,48190,2.7
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1465,41895,3.5
I00732,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1225,38090,3.2
I00732,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2320,83705,2.8
I00732,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2380,63100,3.8
I00732,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1675,39525,4.2
I00732,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3035,65505,4.6
I00732,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",815,35785,2.3
I00732,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2405,73890,3.3
I00732,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5965,174450,3.4
I00732,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",2040,73580,2.8
I00732,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2510,89855,2.8
I00732,R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",3170,79345,4.0
I00732,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",3985,113860,3.5
I00732,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3640,121890,3.0
I00732,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1720,43815,3.9
I00732,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3575,113000,3.2
I00732,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2255,58115,3.9
I00732,RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",4640,121470,3.8
I00732,RBK,"WALSALL HEALTHCARE NHS TRUST",1275,58045,2.2
I00732,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1145,30910,3.7
I00732,RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",1830,56680,3.2
I00732,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1305,31360,4.2
I00732,RKE,"WHITTINGTON HEALTH NHS TRUST",500,21975,2.3
I00732,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",1870,55650,3.4
I00732,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2585,64245,4.0
I00732,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1495,36530,4.1
I00732,RLQ,"WYE VALLEY NHS TRUST",1140,25690,4.4
I00732,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1050,26425,4.0
I00732,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",2740,78765,3.5
